id,indice,model,completion,pred_lang,task,source,language
32,0,command-r-base,Budget ₹6001500 INR,eng,crosslingual,okapi,hi
32,1,command-r-base,I need you to write some content for a website,eng,crosslingual,okapi,hi
32,2,command-r-base,15 freelancers are bidding on average ₹1180 for this job,eng,crosslingual,okapi,hi
32,3,command-r-base,I am a good writer and I can write a story in Hindi I am a native Hindi speaker,eng,crosslingual,okapi,hi
32,4,command-r-base,I am a Hindi writer and I can write a story in Hindi I am a native Hindi speaker,eng,crosslingual,okapi,hi
32,5,command-r-base,I am a Hindi writer and I can write a story in Hindi I,eng,crosslingual,okapi,hi
33,0,command-r-base,Essay on recycling in hindi Essay on recycling in hindi Essay on recycling in hindi,eng,crosslingual,okapi,hi
33,1,command-r-base,Essay on recycling in hindi Essay on recycling in hindi,eng,crosslingual,okapi,hi
33,2,command-r-base,Essay on recycling in hindi Essay on recycling in hindi,eng,crosslingual,okapi,hi
33,3,command-r-base,Essay on recycling in hindi Essay on recycling in hindi,eng,crosslingual,okapi,hi
33,4,command-r-base,Essay on recycling in hindi Essay on recycling in hindi,eng,crosslingual,okapi,hi
33,5,command-r-base,Essay on recycling in hindi Essay on recycling in hindi,eng,crosslingual,okapi,hi
33,6,command-r-base,Essay on recycling in hindi Essay on recycling in hindi,eng,crosslingual,okapi,hi
33,7,command-r-base,Essay on,eng,crosslingual,okapi,hi
34,0,command-r-base, print Print,eng,crosslingual,okapi,hi
34,1,command-r-base, list Cite,eng,crosslingual,okapi,hi
34,2,command-r-base,Expert Answers,eng,crosslingual,okapi,hi
34,3,command-r-base,calendarEducator since 2010,ron,crosslingual,okapi,hi
34,4,command-r-base,write2352 answers,eng,crosslingual,okapi,hi
34,5,command-r-base,starTop subjects are Literature Social Sciences and History,eng,crosslingual,okapi,hi
34,6,command-r-base,Recycling is the process of taking used materials and turning them into new products Recycling is important because it helps to reduce the amount of waste that is sent to landfills It also helps to conserve natural resources and reduce the amount of energy that is used to produce new products,eng,crosslingual,okapi,hi
34,7,command-r-base,Recycl,eng,crosslingual,okapi,hi
35,0,command-r-base,The importance of recycling is that it saves energy reduces the consumption of fresh raw materials reduces air pollution and water pollution from landfilling by reducing the need for conventional waste disposal and lowers greenhouse gases,eng,crosslingual,okapi,hi
35,1,command-r-base,Recycling is the process of converting waste materials into new materials and objects It is an alternative to conventional waste disposal that can save material and help lower greenhouse gas emissions,eng,crosslingual,okapi,hi
35,2,command-r-base,Recycling can prevent the waste of potentially useful materials and reduce the consumption of fresh raw,eng,crosslingual,okapi,hi
36,0,command-r-base,Budget ₹6001500 INR,eng,crosslingual,okapi,hi
36,1,command-r-base,Write in Hindi Write a 250word article summarizing the changes brought about by Brexit,eng,crosslingual,okapi,hi
36,2,command-r-base,12 freelancers are bidding on average ₹1079 for this job,eng,crosslingual,okapi,hi
36,3,command-r-base,I am a professional writer academic copy line and substantive editing and proofreader offering a good amount of experience in editing a wide range of written stuff,eng,crosslingual,okapi,hi
36,4,command-r-base,I am a professional writer academic copy line and substantive editing,eng,crosslingual,okapi,hi
37,0,command-r-base,Budget ₹6001500 INR,eng,crosslingual,okapi,hi
37,1,command-r-base,Write a 250word article in Hindi summarizing the changes brought about by Brexit,eng,crosslingual,okapi,hi
37,2,command-r-base,12 freelancers are bidding on average ₹1108 for this job,eng,crosslingual,okapi,hi
37,3,command-r-base,I am a professional writer academic copy line and substantive editing and proofreader offering a good amount of experience in editing a wide range of written stuff,eng,crosslingual,okapi,hi
37,4,command-r-base,I am a professional writer academic copy line and substantive editing and,eng,crosslingual,okapi,hi
38,0,command-r-base,Budget ₹6001500 INR,eng,crosslingual,okapi,hi
38,1,command-r-base,Write a 250word article summarizing the changes brought about by Brexit Write in Hindi,eng,crosslingual,okapi,hi
38,2,command-r-base,11 freelancers are bidding on average ₹1091 for this job,eng,crosslingual,okapi,hi
38,3,command-r-base,I am a professional writer academic copy line and substantive editing and proofreader offering a good amount of experience in editing a wide range of written stuff,eng,crosslingual,okapi,hi
38,4,command-r-base,I am a native Hindi speaker and have been writing articles for the past,eng,crosslingual,okapi,hi
39,0,command-r-base,Use Hindi Generate a 500word story about a man who finds himself in an unfamiliar city,eng,crosslingual,okapi,hi
39,1,command-r-base,Use Hindi Generate a 500word story about a man who finds himself in an unfamiliar city,eng,crosslingual,okapi,hi
39,2,command-r-base,Use Hindi Generate a 500word story about a man who finds himself in an unfamiliar city,eng,crosslingual,okapi,hi
39,3,command-r-base,Use Hindi Generate a 500word story about a man who finds himself in an unfamiliar city,eng,crosslingual,okapi,hi
39,4,command-r-base,Use Hindi,eng,crosslingual,okapi,hi
40,0,command-r-base,He is looking for a way to get back home but he doesnt know where he is or how he got there,eng,crosslingual,okapi,hi
40,1,command-r-base,The man was walking down the street when he suddenly realized that he didnt know where he was He looked around and saw that he was in a strange city He didnt know how he got there but he knew that he needed to find a way to get back home,eng,crosslingual,okapi,hi
40,2,command-r-base,He started walking around the city looking for someone who could help him He,eng,crosslingual,okapi,hi
41,0,command-r-base,Budget ₹6001500 INR,eng,crosslingual,okapi,hi
41,1,command-r-base,Generate a 500word story about a man who finds himself in an unfamiliar city Reply in Hindi,eng,crosslingual,okapi,hi
41,2,command-r-base,13 freelancers are bidding on average ₹1088 for this job,eng,crosslingual,okapi,hi
41,3,command-r-base,I am a native Hindi speaker and I am a professional writer I can write a story for you,eng,crosslingual,okapi,hi
41,4,command-r-base,I am a native Hindi speaker and I am a professional writer I can write a story for you,eng,crosslingual,okapi,hi
42,0,command-r-base,The first thing you should do is to read the prompt carefully and understand what you are being asked to do,eng,crosslingual,okapi,hi
42,1,command-r-base,The next step is to brainstorm ideas Write down all the ideas that come to your mind no matter how crazy or unrealistic they may seem,eng,crosslingual,okapi,hi
42,2,command-r-base,Once you have a list of ideas it’s time to start writing Begin by writing a rough draft of your story Don’t worry about making it perfect – just get your ideas down on paper,eng,crosslingual,okapi,hi
43,0,command-r-base,Budget ₹6001500 INR,eng,crosslingual,okapi,hi
43,1,command-r-base,Generate a science fiction story in Hindi of 500 words with the following prompt A computer virus is released that allows people to travel through time,eng,crosslingual,okapi,hi
43,2,command-r-base,10 freelancers are bidding on average ₹1085 for this job,eng,crosslingual,okapi,hi
43,3,command-r-base,I am a professional writer academic copy line and substantive editing and proofreader offering a good amount of experience in editing a wide range of written stuff,eng,crosslingual,okapi,hi
43,4,command-r-base,I am a professional,eng,crosslingual,okapi,hi
44,0,command-r-base,The story must be written in Hindi,eng,crosslingual,okapi,hi
44,1,command-r-base,The story must be 500 words,eng,crosslingual,okapi,hi
44,2,command-r-base,The story must be original,eng,crosslingual,okapi,hi
44,3,command-r-base,The story must be science fiction,eng,crosslingual,okapi,hi
44,4,command-r-base,The story must be about a computer virus that allows people to travel through time,eng,crosslingual,okapi,hi
44,5,command-r-base,The story must be written in Hindi,eng,crosslingual,okapi,hi
44,6,command-r-base,The story must be 500 words,eng,crosslingual,okapi,hi
44,7,command-r-base,The story must be original,eng,crosslingual,okapi,hi
44,8,command-r-base,The story must be science fiction,eng,crosslingual,okapi,hi
44,9,command-r-base,The story must be about a computer virus that allows people to,eng,crosslingual,okapi,hi
45,0,command-r-base,1 Reply 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,eng,crosslingual,okapi,hi
46,0,command-r-base,Budget ₹6001500 INR,eng,crosslingual,okapi,hi
46,1,command-r-base,I need a 500word article in Hindi on the topic of Effective Communication Skills,eng,crosslingual,okapi,hi
46,2,command-r-base,The article should be written in a simple and easy to understand language,eng,crosslingual,okapi,hi
46,3,command-r-base,The article should be unique and plagiarism free,eng,crosslingual,okapi,hi
46,4,command-r-base,The article should be written in a way that it can be used for a blog post as well as a speech,eng,crosslingual,okapi,hi
46,5,command-r-base,The article should be written in a way that it can be used for a blog,eng,crosslingual,okapi,hi
47,0,command-r-base,Budget ₹6001500 INR,eng,crosslingual,okapi,hi
47,1,command-r-base,Write a 500word article on the topic of Effective Communication Skills Reply in Hindi,eng,crosslingual,okapi,hi
47,2,command-r-base,23 freelancers are bidding on average ₹1091 for this job,eng,crosslingual,okapi,hi
47,3,command-r-base,I am a professional writer academic copy line and substantive editing and proofreader offering a good amount of experience in editing a wide range of written stuff,eng,crosslingual,okapi,hi
47,4,command-r-base,I am a professional writer academic copy line and substantive editing,eng,crosslingual,okapi,hi
48,0,command-r-base,The essay should be written in Hindi,eng,crosslingual,okapi,hi
48,1,command-r-base,I am looking for a native Hindi speaker who can translate my book from English to Hindi,eng,crosslingual,okapi,hi
48,2,command-r-base,The book is 100 pages and 30000 words,eng,crosslingual,okapi,hi
48,3,command-r-base,I need a professional translation,eng,crosslingual,okapi,hi
48,4,command-r-base,I need this project completed within 3 days,eng,crosslingual,okapi,hi
48,5,command-r-base,I need a professional translation,eng,crosslingual,okapi,hi
48,6,command-r-base,I need this project completed within 3 days,eng,crosslingual,okapi,hi
48,7,command-r-base,I need a professional translation,eng,crosslingual,okapi,hi
48,8,command-r-base,I need this project completed within 3 days,eng,crosslingual,okapi,hi
49,0,command-r-base,Budget ₹6001500 INR,eng,crosslingual,okapi,hi
49,1,command-r-base,I need you to write an essay in Hindi of 500 words on the topic of machine learning,eng,crosslingual,okapi,hi
49,2,command-r-base,15 freelancere byder i gennemsnit ₹1093 på dette job,dan,crosslingual,okapi,hi
49,3,command-r-base,I am a professional writer academic copy line and substantive editing and proofreader offering a good amount of experience in editing a wide range of written stuff,eng,crosslingual,okapi,hi
49,4,command-r-base,I am a professional writer academic copy,eng,crosslingual,okapi,hi
50,0,command-r-base,Budget ₹6001500 INR,eng,crosslingual,okapi,hi
50,1,command-r-base,I need you to write some content for a website,eng,crosslingual,okapi,hi
50,2,command-r-base,10 freelancers are bidding on average ₹1120 for this job,eng,crosslingual,okapi,hi
50,3,command-r-base,I am a professional writer academic copy line and substantive editing and proofreader offering a good amount of experience in editing a wide range of written stuff,eng,crosslingual,okapi,hi
50,4,command-r-base,I am a native Hindi speaker and I have a good command over English as well I can write the essay for you in,eng,crosslingual,okapi,hi
51,0,command-r-base, 1 What is the purpose of the essay,eng,crosslingual,okapi,hi
51,1,command-r-base, 2 What is the thesis statement,eng,crosslingual,okapi,hi
51,2,command-r-base, 3 What is the topic sentence of each body paragraph,eng,crosslingual,okapi,hi
51,3,command-r-base, 4 What is the main idea of each body paragraph,eng,crosslingual,okapi,hi
51,4,command-r-base, 5 What is the concluding sentence of each body paragraph,eng,crosslingual,okapi,hi
51,5,command-r-base, 6 What is the concluding paragraph,eng,crosslingual,okapi,hi
51,6,command-r-base, 7 What is the conclusion of the essay,eng,crosslingual,okapi,hi
51,7,command-r-base, 8 What,unknown,crosslingual,okapi,hi
52,0,command-r-base,1 Answer  Add Yours,eng,crosslingual,okapi,hi
52,1,command-r-base,Genetically modified food is food that has been altered in some way by scientists This is usually done to make the food more nutritious or to make it grow more quickly,eng,crosslingual,okapi,hi
52,2,command-r-base,There are both pros and cons to genetically modified food,eng,crosslingual,okapi,hi
52,3,command-r-base, It can be made to grow more quickly allowing more food to be produced,eng,crosslingual,okapi,hi
52,4,command-r-base, It can be made to be more nutritious,eng,crosslingual,okapi,hi
52,5,command-r-base, It can be made to be more resistant to pests and diseases,eng,crosslingual,okapi,hi
53,0,command-r-base,Budget 1030 USD,eng,crosslingual,okapi,hi
53,1,command-r-base,I need a 500 word essay written in Hindi The topic is the pros and cons of genetically modified food,eng,crosslingual,okapi,hi
53,2,command-r-base,10 freelancers are bidding on average 22 for this job,eng,crosslingual,okapi,hi
53,3,command-r-base,I can write rewrite technical as well as general articles Can do research I am good in content writing also Timely delivery and readability guaranteed I have technical background and many years of experience,eng,crosslingual,okapi,hi
53,4,command-r-base,I am a native Hindi speaker and a professional,eng,crosslingual,okapi,hi
54,0,command-r-base,The causes of poverty are many and varied Some are natural some are manmade Some are due to the individual’s own fault some are due to the fault of others Some are due to the fault of the government some are due to the fault of the people,eng,crosslingual,okapi,hi
54,1,command-r-base,Some of the natural causes of poverty are floods droughts earthquakes famines etc These are natural calamities which cannot be prevented or controlled They cause great loss of life and property,eng,crosslingual,okapi,hi
55,0,command-r-base,Poverty is a situation in which a person is unable to meet his basic needs It is a condition in which a person is unable to afford the basic necessities of life It is a condition in which a person is unable to afford the basic necessities of life,eng,crosslingual,okapi,hi
55,1,command-r-base,Poverty is a situation in which a person is unable to meet his basic needs It is a condition in which a person is unable to afford the basic necessities of life,eng,crosslingual,okapi,hi
55,2,command-r-base,Poverty is a situation in which a person,eng,crosslingual,okapi,hi
56,0,command-r-base,Poverty is a state of being extremely poor It is a condition in which a person is unable to meet his basic needs of life It is a state in which a person is unable to afford the basic necessities of life,eng,crosslingual,okapi,hi
56,1,command-r-base,Poverty is a condition in which a person is unable to meet his basic needs of life It is a state in which a person is unable to afford the basic necessities of life,eng,crosslingual,okapi,hi
56,2,command-r-base,Poverty is a condition in which a person is unable to meet his,eng,crosslingual,okapi,hi
57,0,command-r-base,The first step in the process is to identify the problem The following are the steps involved in problem solving 1 The problemsolving process is a stepbystep process that helps you define and solve problems The problemsolving process is a stepbystep process that helps you define and solve problems 2 The problemsolving process is a stepbystep process that helps you define and solve problems The problemsolving process is a step,eng,crosslingual,okapi,hi
58,0,command-r-base,Budget ₹6001500 INR,eng,crosslingual,okapi,hi
58,1,command-r-base,Write a blog post in Hindi advocating for teaching students coding skills in school,eng,crosslingual,okapi,hi
58,2,command-r-base,14 freelancers are bidding on average ₹1182 for this job,eng,crosslingual,okapi,hi
58,3,command-r-base,I have a good command over Hindi and English I can write a blog post in Hindi advocating for teaching students coding skills in school,eng,crosslingual,okapi,hi
58,4,command-r-base,I am a student and I am good at writing blogs and articles I am a good writer and I can write a blog post in,eng,crosslingual,okapi,hi
59,0,command-r-base,Lost your password Please enter your email address You will receive a link and will create a new password via email,eng,crosslingual,okapi,hi
59,1,command-r-base,Ask questions share your knowledge and connect with the English CommunityCreate A New Account,eng,crosslingual,okapi,hi
59,2,command-r-base,Lucifer,unknown,crosslingual,okapi,hi
59,3,command-r-base,Coding is a skill that is required in every field It is a skill that is required in every field It is a skill that is required in every field It is a skill that is required in every field It is a skill that is required in every,eng,crosslingual,okapi,hi
60,0,command-r-base,The government can help startups in many ways One way is by providing tax breaks Another way is by providing loans and grants Finally the government can help startups by providing training and education,eng,crosslingual,okapi,hi
60,1,command-r-base,Tax breaks are a great way to help startups They can help startups save money on their taxes This can help them invest more money in their business,eng,crosslingual,okapi,hi
60,2,command-r-base,Loans and grants are another way to help startups They can help startups get the money they need to start or grow their business,eng,crosslingual,okapi,hi
61,0,command-r-base,The government of India has launched a number of schemes to help startups during the economic downturn Some of the most important schemes are,eng,crosslingual,okapi,hi
61,1,command-r-base,The Startup India scheme This scheme provides a number of benefits to startups including tax breaks access to funding and mentorship,eng,crosslingual,okapi,hi
61,2,command-r-base,The Atal Innovation Mission This mission aims to promote innovation and entrepreneurship in India It provides funding and support to startups,eng,crosslingual,okapi,hi
61,3,command-r-base,The Make in India initiative This initiative aims to promote manufacturing in India It,eng,crosslingual,okapi,hi
62,0,command-r-base,Identify three types of government assistance that could help startups during the economic downturn Answer in Hindi,eng,crosslingual,okapi,hi
62,1,command-r-base,The government has announced a number of measures to help startups during the economic downturn Some of these measures include,eng,crosslingual,okapi,hi
62,2,command-r-base, The government has announced a Rs 10000 crore fund to provide equity support to startups,eng,crosslingual,okapi,hi
62,3,command-r-base, The government has also announced a Rs 500 crore fund to provide debt support to startups,eng,crosslingual,okapi,hi
62,4,command-r-base, The government,eng,crosslingual,okapi,hi
63,0,command-r-base,Budget ₹6001500 INR,eng,crosslingual,okapi,hi
63,1,command-r-base,Write in Hindi Write a 500word story in the horror genre,eng,crosslingual,okapi,hi
63,2,command-r-base,13 freelancers are bidding on average ₹1127 for this job,eng,crosslingual,okapi,hi
63,3,command-r-base,I am a professional writer academic copy line and substantive editing and proofreader offering a good amount of experience in editing a wide range of written stuff,eng,crosslingual,okapi,hi
63,4,command-r-base,I am a professional writer academic copy line and substantive editing and proofreader,eng,crosslingual,okapi,hi
64,0,command-r-base,The story should be original and not copied from anywhere,eng,crosslingual,okapi,hi
64,1,command-r-base,The story should be written in Hindi,eng,crosslingual,okapi,hi
64,2,command-r-base,The story should be in the horror genre,eng,crosslingual,okapi,hi
64,3,command-r-base,The story should be original and not copied from anywhere,eng,crosslingual,okapi,hi
64,4,command-r-base,The story should be 500 words long,eng,crosslingual,okapi,hi
64,5,command-r-base,The story should be written in a word document,eng,crosslingual,okapi,hi
64,6,command-r-base,The story should be written in a word document,eng,crosslingual,okapi,hi
64,7,command-r-base,The story should be written in a word document,eng,crosslingual,okapi,hi
64,8,command-r-base,The story should be written in a word document,eng,crosslingual,okapi,hi
65,0,command-r-base,Budget ₹6001500 INR,eng,crosslingual,okapi,hi
65,1,command-r-base,Write a 500word story in the horror genre Answer in Hindi,eng,crosslingual,okapi,hi
65,2,command-r-base,10 freelancers are bidding on average ₹1105 for this job,eng,crosslingual,okapi,hi
65,3,command-r-base,I am a professional writer academic copy line and substantive editing and proofreader offering a good amount of experience in editing a wide range of written stuff,eng,crosslingual,okapi,hi
65,4,command-r-base,I am a professional writer academic copy line and substantive editing and proofreader,eng,crosslingual,okapi,hi
66,0,command-r-base, The topic can be anything that is related to the course,eng,crosslingual,okapi,hi
66,1,command-r-base,The blog post should be written in Hindi You can use Google Translate to translate your English blog post into Hindi,eng,crosslingual,okapi,hi
66,2,command-r-base,The blog post should be written in Hindi You can use Google Translate to translate your English blog post into Hindi The blog post should be written in Hindi You can use Google Translate to translate your English blog post into Hindi,eng,crosslingual,okapi,hi
66,3,command-r-base,The blog post should be written in Hindi You can use,eng,crosslingual,okapi,hi
67,0,command-r-base,Budget ₹6001500 INR,eng,crosslingual,okapi,hi
67,1,command-r-base,Generate a blog post in Hindi of 500 words or less that discusses a chosen topic,eng,crosslingual,okapi,hi
67,2,command-r-base,15 freelancers are bidding on average ₹1083 for this job,eng,crosslingual,okapi,hi
67,3,command-r-base,I am a professional writer academic copy line and substantive editing and proofreader offering a good amount of experience in editing a wide range of written stuff,eng,crosslingual,okapi,hi
67,4,command-r-base,I am a native Hindi speaker and have a good command over the language,eng,crosslingual,okapi,hi
68,0,command-r-base,Budget 1030 USD,eng,crosslingual,okapi,hi
68,1,command-r-base,I need a blog post of 500 words or less that discusses a chosen topic Respond in Hindi,eng,crosslingual,okapi,hi
68,2,command-r-base,20 freelancers are bidding on average 22 for this job,eng,crosslingual,okapi,hi
68,3,command-r-base,I am a native Hindi speaker and can write a blog post of 500 words or less that discusses a chosen topic,eng,crosslingual,okapi,hi
68,4,command-r-base,I am a native Hindi speaker and can write a blog post of 500 words or less that discusses a chosen topic,eng,crosslingual,okapi,hi
69,0,command-r-base,Music is a very important part of our lives It is a way to express our feelings and emotions It is a way to communicate with others It is a way to relax and unwind It is a way to connect with others It is a way to learn about different cultures It is a way to learn about different languages It is a way to learn about different religions It is a way to learn about different people It is a way to learn about different places It,eng,crosslingual,okapi,hi
70,0,command-r-base,Music is an art form that is expressed in terms of pitch rhythm and quality of sound Music is also a form of entertainment that puts sounds together in a way that people like find interesting or dance to Most music includes people singing with their voices or playing musical instruments such as the piano guitar drums or violin,eng,crosslingual,okapi,hi
70,1,command-r-base,Music is a form of art which has immense capability to change the world It has the ability to unite people and spread love It is,eng,crosslingual,okapi,hi
71,0,command-r-base,Asked by Topperlearning User  4th Jun 2014 0120 PM,eng,crosslingual,okapi,hi
71,1,command-r-base,Expert Answer,eng,crosslingual,okapi,hi
71,2,command-r-base,संगीत शिक्षा हमारे जीवन में बहुत महत्वपूर्ण है। संगीत के बिना हमारा जीवन सूना है। संगीत हमारे जीवन,hin,crosslingual,okapi,hi
72,0,command-r-base, The essay should be in your own words and should not be copied from any source,eng,crosslingual,okapi,hi
72,1,command-r-base,The coral reef is a very important part of the marine ecosystem It is a very diverse and beautiful ecosystem It is a very important part of the marine ecosystem It is a very diverse and beautiful ecosystem,eng,crosslingual,okapi,hi
72,2,command-r-base,Coral reefs are the most diverse and beautiful ecosystems on the planet They are home to a wide variety of marine life including fish corals and other invertebrates Coral reefs,eng,crosslingual,okapi,hi
73,0,command-r-base,Coral reefs are the most diverse of all marine ecosystems They teem with life with perhaps onequarter of all ocean species depending on reefs for food and shelter,eng,crosslingual,okapi,hi
73,1,command-r-base,Coral reefs are the most diverse of all marine ecosystems They teem with life with perhaps onequarter of all ocean species depending on reefs for food and shelter,eng,crosslingual,okapi,hi
73,2,command-r-base,Coral reefs are the most diverse of all marine ecosystems They teem with life with perhaps onequarter of all ocean,eng,crosslingual,okapi,hi
74,0,command-r-base,Budget ₹6001500 INR,eng,crosslingual,okapi,hi
74,1,command-r-base,Write a 250 word essay about Coral Reef Conservation Use Hindi,eng,crosslingual,okapi,hi
74,2,command-r-base,10 freelancers are bidding on average ₹1125 for this job,eng,crosslingual,okapi,hi
74,3,command-r-base,I am a native Hindi speaker and can write the essay for you I am a professional writer academic copy line and substantive editing and proofreader offering a good amount of experience in editing a wide range of writ,eng,crosslingual,okapi,hi
74,4,command-r-base,I am a native Hindi speaker and can,eng,crosslingual,okapi,hi
75,0,command-r-base,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27,unknown,crosslingual,okapi,hi
76,0,command-r-base,The recipe should be in Hindi and include the following,eng,crosslingual,okapi,hi
76,1,command-r-base, Title,eng,crosslingual,okapi,hi
76,2,command-r-base, Description,eng,crosslingual,okapi,hi
76,3,command-r-base, List of ingredients,eng,crosslingual,okapi,hi
76,4,command-r-base, Directions,fra,crosslingual,okapi,hi
76,5,command-r-base, A photo of the final dish,eng,crosslingual,okapi,hi
76,6,command-r-base,The recipe should be your own creation and should not be copied from any other source,eng,crosslingual,okapi,hi
76,7,command-r-base,I am looking for a freelancer to help me with my project The skills required are Data Entry and Internet Research Should have time and its a simple job I am happy to pay a fixed priced and my maximum budget is ,eng,crosslingual,okapi,hi
77,0,command-r-base, print Print,eng,crosslingual,okapi,hi
77,1,command-r-base, list Cite,eng,crosslingual,okapi,hi
77,2,command-r-base,Expert Answers,eng,crosslingual,okapi,hi
77,3,command-r-base,calendarEducator since 2010,ron,crosslingual,okapi,hi
77,4,command-r-base,write1731 answers,eng,crosslingual,okapi,hi
77,5,command-r-base,starTop subjects are Literature History and Social Sciences,eng,crosslingual,okapi,hi
77,6,command-r-base,The first course is a soup,eng,crosslingual,okapi,hi
77,7,command-r-base,Ingredients,sot,crosslingual,okapi,hi
77,8,command-r-base,1 large onion chopped,eng,crosslingual,okapi,hi
77,9,command-r-base,2 cloves garlic chopped,eng,crosslingual,okapi,hi
77,10,command-r-base,2 tablespoons olive oil,eng,crosslingual,okapi,hi
77,11,command-r-base,2 cups vegetable broth,eng,crosslingual,okapi,hi
77,12,command-r-base,1 12 cups water,eng,crosslingual,okapi,hi
77,13,command-r-base,12 cup lentils,eng,crosslingual,okapi,hi
77,14,command-r-base,12 cup rice,eng,crosslingual,okapi,hi
78,0,command-r-base,Use Hindi Turn this sentence into a metaphor The night sky was a blanket of stars,eng,crosslingual,okapi,hi
78,1,command-r-base,I need help with my homework I have to turn this sentence into a metaphor The night sky was a blanket of stars,eng,crosslingual,okapi,hi
78,2,command-r-base,I need help with my homework I have to turn this sentence into a metaphor The night sky was a blanket of stars,eng,crosslingual,okapi,hi
78,3,command-r-base,I need help with my homework I have to turn this sentence into a metaphor The night sky was,eng,crosslingual,okapi,hi
79,0,command-r-base,1 Answer  Add Yours,eng,crosslingual,okapi,hi
79,1,command-r-base,The night sky was a blanket of stars,eng,crosslingual,okapi,hi
79,2,command-r-base,The night sky was a blanket of stars,eng,crosslingual,okapi,hi
79,3,command-r-base,The night sky was a blanket of stars,eng,crosslingual,okapi,hi
79,4,command-r-base,The night sky was a blanket of stars,eng,crosslingual,okapi,hi
79,5,command-r-base,The night sky was a blanket of stars,eng,crosslingual,okapi,hi
79,6,command-r-base,The night sky was a blanket of stars,eng,crosslingual,okapi,hi
79,7,command-r-base,The night sky was a blanket of stars,eng,crosslingual,okapi,hi
79,8,command-r-base,The night sky was a blanket of stars,eng,crosslingual,okapi,hi
79,9,command-r-base,The night sky was a blanket of stars,eng,crosslingual,okapi,hi
79,10,command-r-base,The night sky,unknown,crosslingual,okapi,hi
80,0,command-r-base,2 Answers  Add Yours,eng,crosslingual,okapi,hi
80,1,command-r-base,The night sky was a blanket of stars,eng,crosslingual,okapi,hi
80,2,command-r-base,The night sky was a blanket of stars,eng,crosslingual,okapi,hi
80,3,command-r-base,The night sky was a blanket of stars,eng,crosslingual,okapi,hi
80,4,command-r-base,The night sky was a blanket of stars,eng,crosslingual,okapi,hi
80,5,command-r-base,The night sky was a blanket of stars,eng,crosslingual,okapi,hi
80,6,command-r-base,The night sky was a blanket of stars,eng,crosslingual,okapi,hi
80,7,command-r-base,The night sky was a blanket of stars,eng,crosslingual,okapi,hi
80,8,command-r-base,The night sky was a blanket of stars,eng,crosslingual,okapi,hi
80,9,command-r-base,The night sky was a blanket of stars,eng,crosslingual,okapi,hi
80,10,command-r-base,The night sky,unknown,crosslingual,okapi,hi
81,0,command-r-base, The article should include the following,eng,crosslingual,okapi,hi
81,1,command-r-base,1 The impact of COVID19 on the global economy,eng,crosslingual,okapi,hi
81,2,command-r-base,2 The impact of COVID19 on the Indian economy,eng,crosslingual,okapi,hi
81,3,command-r-base,3 The impact of COVID19 on the Indian stock market,eng,crosslingual,okapi,hi
81,4,command-r-base,4 The impact of COVID19 on the Indian banking sector,eng,crosslingual,okapi,hi
81,5,command-r-base,5 The impact of COVID19 on the Indian real estate sector,eng,crosslingual,okapi,hi
81,6,command-r-base,6 The impact of COVID19 on the Indian automobile sector,eng,crosslingual,okapi,hi
82,0,command-r-base,and how it will affect India,eng,crosslingual,okapi,hi
82,1,command-r-base,Budget ₹6001500 INR,eng,crosslingual,okapi,hi
82,2,command-r-base,Write a 3page article in Hindi discussing the impact of COVID19 on the global economy and how it will affect India,eng,crosslingual,okapi,hi
82,3,command-r-base,18 freelancere byder i gennemsnit ₹1108 timen for dette job,dan,crosslingual,okapi,hi
82,4,command-r-base,Hi I am a professional content writer and I have been writing for the last 5 years I have written many articles on the same,eng,crosslingual,okapi,hi
83,0,command-r-base,Budget ₹6001500 INR,eng,crosslingual,okapi,hi
83,1,command-r-base,Write a 3page article discussing the impact of COVID19 on the global economy,eng,crosslingual,okapi,hi
83,2,command-r-base,Answer in Hindi,eng,crosslingual,okapi,hi
83,3,command-r-base,15 freelancers are bidding on average ₹1067 for this job,eng,crosslingual,okapi,hi
83,4,command-r-base,I am a professional writer academic copy line and substantive editing and proofreader offering a good amount of experience in editing a wide range of written stuff,eng,crosslingual,okapi,hi
83,5,command-r-base,I am a professional writer academic copy line,eng,crosslingual,okapi,hi
84,0,command-r-base,Budget ₹6001500 INR,eng,crosslingual,okapi,hi
84,1,command-r-base,Use Hindi Write a sample essay of 500 words on the topic of artificial intelligence,eng,crosslingual,okapi,hi
84,2,command-r-base,18 freelancers are bidding on average ₹1153 for this job,eng,crosslingual,okapi,hi
84,3,command-r-base,I am a professional writer academic copy line and substantive editing and proofreader offering a good amount of experience in editing a wide range of written stuff,eng,crosslingual,okapi,hi
84,4,command-r-base,I am a professional writer academic copy line and substantive editing and,eng,crosslingual,okapi,hi
85,0,command-r-base,1 Answer  Add Yours,eng,crosslingual,okapi,hi
85,1,command-r-base,Artificial intelligence is a branch of computer science that deals with the creation of intelligent machines that work and react like humans Artificial intelligence is a very broad field of study that includes many subfields Some of the subfields of artificial intelligence are,eng,crosslingual,okapi,hi
85,2,command-r-base, Machine learning,eng,crosslingual,okapi,hi
85,3,command-r-base, Natural language processing,eng,crosslingual,okapi,hi
